iter	Passed	Remaining
1493	213276	3783870
1494	213604	3787010
1495	213835	3788440
1496	214134	3791060
1497	214337	3791978
1498	214590	3793770
1499	214809	3794973
1500	215138	3798101
1501	215395	3799958
1502	215587	3800684
1503	215943	3804272
1504	216467	3810832
1505	216912	3815983
1506	217281	3819800
1507	217624	3823151
1508	217979	3826695
1509	218264	3829024
1510	218418	3829045
1511	218567	3828985
1512	218718	3828954
1513	219144	3833726
1514	219403	3835581
1515	219623	3836755
1516	219784	3836890
1517	219917	3836531
1518	220065	3836447
1519	220291	3837716
1520	220616	3840696
1521	220851	3842127
1522	221091	3843628
1523	221371	3845822
1524	221672	3848376
1525	222009	3851560
1526	222260	3853241
1527	222459	3854022
1528	222711	3855720
1529	222938	3856974
1530	223176	3858438
1531	223450	3860499
1532	223634	3861021
1533	223808	3861354
1534	223963	3861356
1535	224116	3861333
1536	224279	3861491
1537	224420	3861252
1538	224580	3861361
1539	224751	3861646
1540	224907	3861667
1541	225068	3861782
1542	225228	3861877
1543	225373	3861714
1544	225545	3862011
1545	225762	3863075
1546	225931	3863324
1547	226103	3863623
1548	226297	3864297
1549	226517	3865417
1550	226904	3869375
1551	227287	3873259
1552	227657	3876926
1553	227862	3877760
1554	228021	3877833
1555	228171	3877745
1556	228327	3877752
1557	228509	3878211
1558	228777	3880116
1559	229066	3882389
1560	229284	3883448
1561	229456	3883717
1562	229622	3883898
1563	229792	3884140
1564	229943	3884063
1565	230109	3884232
1566	230282	3884532
1567	230496	3885513
1568	230846	3888777
1569	231177	3891735
1570	231555	3895468
1571	232109	3902150
1572	232418	3904722
1573	232617	3905437
1574	232756	3905144
1575	232941	3905611
1576	233099	3905628
1577	233278	3906014
1578	233464	3906496
1579	233622	3906523
1580	233793	3906768
1581	233989	3907410
1582	234162	3907686
1583	234316	3907645
1584	234490	3907929
1585	234654	3908043
1586	234798	3907826
1587	234952	3907783
1588	235113	3907855
1589	235284	3908096
1590	235443	3908118
1591	235585	3907880
1592	235740	3907839
1593	235899	3907880
1594	236058	3907920
1595	236265	3908744
1596	236496	3909962
1597	236693	3910633
1598	236906	3911546
1599	237103	3912204
1600	237252	3912070
1601	237410	3912078
1602	237594	3912521
1603	237802	3913355
1604	237979	3913692
1605	238150	3913908
1606	238330	3914286
1607	238483	3914216
1608	238667	3914643
1609	238824	3914643
1610	238979	3914607
1611	239134	3914569
1612	239278	3914340
1613	239472	3914942
1614	239636	3915056
1615	239788	3914959
1616	239981	3915542
1617	240172	3916090
1618	240328	3916057
1619	240491	3916146
1620	240689	3916809
1621	240859	3917019
1622	240995	3916667
1623	241157	3916726
1624	241350	3917310
1625	241514	3917414
1626	241670	3917372
1627	241939	3919187
1628	242091	3919092
1629	242259	3919248
1630	242400	3918975
1631	242569	3919170
1632	242741	3919385
1633	242893	3919290
1634	243044	3919185
1635	243183	3918880
1636	243344	3918925
1637	243492	3918778
1638	243660	3918936
1639	243853	3919504
1640	244046	3920061
1641	244206	3920099
1642	244379	3920340
1643	244517	3920021
1644	244667	3919892
1645	244817	3919760
1646	244974	3919742
1647	245126	3919637
1648	245272	3919454
1649	245448	3919734
1650	245602	3919672
1651	245753	3919556
1652	245968	3920469
1653	246131	3920547
1654	246282	3920436
1655	246452	3920624
1656	246595	3920370
1657	246809	3921263
1658	246974	3921372
1659	247121	3921197
1660	247299	3921504
1661	247466	3921638
1662	247635	3921819
1663	247853	3922761
1664	248059	3923518
1665	248266	3924286
1666	248469	3924984
1667	248795	3927621
1668	248988	3928173
1669	249299	3930578
1670	249614	3933036
1671	249926	3935447
1672	250110	3935838
1673	250301	3936341
1674	250501	3936984
1675	250677	3937259
1676	250837	3937269
1677	251030	3937793
1678	251204	3938028
1679	251393	3938496
1680	251600	3939240
1681	252083	3944305
1682	252344	3945904
1683	252519	3946135
1684	252678	3946126
1685	252851	3946345
1686	253023	3946538
1687	253187	3946604
1688	253348	3946633
1689	253505	3946581
1690	253667	3946615
1691	253818	3946483
1692	253960	3946207
1693	254111	3946072
1694	254591	3951051
1695	254758	3951166
1696	254937	3951458
1697	255095	3951431
1698	255247	3951307
1699	255397	3951149
1700	255546	3950973
1701	255693	3950773
1702	255850	3950738
1703	256022	3950927
1704	256187	3950990
1705	256457	3952685
1706	256791	3955365
1707	257059	3957026
1708	257323	3958622
1709	257481	3958584
1710	257657	3958827
1711	257863	3959529
1712	258016	3959417
1713	258160	3959168
1714	258312	3959038
1715	258471	3959017
1716	258633	3959032
1717	258780	3958824
1718	258920	3958523
1719	259052	3958075
1720	259185	3957664
1721	259357	3957834
1722	259521	3957890
1723	259672	3957742
1724	259828	3957670
1725	259965	3957312
1726	260098	3956898
1727	260229	3956457
1728	260406	3956697
1729	260576	3956850
1730	260723	3956641
1731	260860	3956289
1732	260999	3955960
1733	261138	3955635
1734	261271	3955221
1735	261454	3955549
1736	261618	3955599
1737	261810	3956081
1738	261989	3956350
1739	262173	3956705
1740	262343	3956843
1741	262528	3957223
1742	262700	3957383
1743	262851	3957234
1744	263023	3957409
1745	263159	3957045
1746	263303	3956789
1747	263451	3956595
1748	263603	3956465
1749	263931	3958965
1750	264095	3959025
1751	264303	3959731
1752	264495	3960186
1753	264633	3959841
1754	264777	3959599
1755	264923	3959362
1756	265072	3959188
1757	265212	3958882
1758	265352	3958566
1759	265491	3958240
1760	265619	3957741
1761	265755	3957367
1762	265889	3956972
1763	266033	3956726
1764	266164	3956267
1765	266357	3956749
1766	266503	3956521
1767	266673	3956665
1768	266839	3956731
1769	266982	3956473
1770	267144	3956483
1771	267299	3956390
1772	267481	3956711
1773	267741	3958160
1774	267895	3958068
1775	268057	3958070
1776	268208	3957927
1777	268360	3957784
1778	268512	3957648
1779	268675	3957683
1780	268812	3957318
1781	268982	3957448
1782	269137	3957364
1783	269879	3965904
1784	270361	3970603
1785	270519	3970550
1786	270648	3970071
1787	270778	3969600
1788	270896	3968957
1789	271009	3968243
1790	271115	3967430
1791	271226	3966681
1792	271331	3965860
1793	271465	3965452
1794	271610	3965215
1795	271769	3965167
1796	271915	3964942
1797	272063	3964745
1798	272214	3964583
1799	272357	3964310
1800	272512	3964213
1801	272657	3963975
1802	272793	3963596
1803	272952	3963554
1804	273096	3963308
1805	273233	3962938
1806	273366	3962532
1807	273508	3962245
1808	273644	3961872
1809	273775	3961429
1810	273898	3960869
1811	274021	3960311
1812	274160	3959985
1813	274294	3959580
1814	274437	3959307
1815	274570	3958895
1816	274696	3958380
1817	274822	3957869
1818	274959	3957518
1819	275095	3957149
1820	275228	3956732
1821	275364	3956367
1822	275495	3955926
1823	275629	3955527
1824	275760	3955091
1825	275896	3954721
1826	276030	3954324
1827	276161	3953888
1828	276302	3953591
1829	276443	3953289
1830	276581	3952959
1831	276720	3952635
1832	276856	3952262
1833	277005	3952080
1834	277153	3951891
1835	277308	3951794
1836	277477	3951896
1837	277632	3951805
1838	277801	3951910
1839	277957	3951835
1840	278106	3951649
1841	278251	3951415
1842	278394	3951145
1843	278537	3950887
1844	278680	3950611
1845	278840	3950589
1846	278985	3950359
1847	279115	3949902
1848	279255	3949595
1849	279399	3949345
1850	279527	3948868
1851	279667	3948563
1852	279812	3948332
1853	279944	3947905
1854	280078	3947519
1855	280224	3947305
1856	280382	3947253
1857	280531	3947067
1858	280667	3946707
1859	280809	3946435
1860	280952	3946173
1861	281092	3945868
1862	281225	3945464
1863	281368	3945198
1864	281509	3944909
1865	281695	3945248
1866	281844	3945066
1867	281988	3944819
1868	282140	3944679
1869	282296	3944604
1870	282493	3945092
1871	282680	3945445
1872	282828	3945256
1873	283012	3945565
1874	283177	3945607
1875	283322	3945377
1876	283482	3945352
1877	283635	3945219
1878	283784	3945044
1879	283934	3944873
1880	284085	3944726
1881	284257	3944862
1882	284395	3944538
1883	284553	3944484
1884	284697	3944229
1885	284832	3943862
1886	284971	3943543
1887	285112	3943244
1888	285257	3943011
1889	285391	3942630
1890	285534	3942366
1891	285680	3942143
1892	285843	3942164
1893	285998	3942062
1894	286123	3941555
1895	286267	3941308
1896	286416	3941130
1897	286568	3941001
1898	286725	3940925
1899	286912	3941269
1900	287064	3941131
1901	287218	3941026
1902	287374	3940946
1903	287564	3941318
1904	287716	3941184
1905	287931	3941918
1906	288088	3941839
1907	288240	3941704
1908	288389	3941530
1909	288557	3941599
1910	288728	3941725
1911	288869	3941431
1912	289016	3941227
1913	289157	3940936
1914	289300	3940687
1915	289432	3940271
1916	289562	3939828
1917	289697	3939458
1918	289832	3939100
1919	289983	3938936
1920	290120	3938594
1921	290283	3938618
1922	290414	3938193
1923	290551	3937848
1924	290684	3937451
1925	290822	3937132
1926	290966	3936883
1927	291097	3936461
1928	291240	3936200
1929	291374	3935816
1930	291545	3935935
1931	291695	3935777
1932	291848	3935651
1933	292010	3935653
1934	292151	3935359
1935	292310	3935319
1936	292489	3935551
1937	292643	3935430
1938	292800	3935360
1939	292941	3935086
1940	293110	3935171
1941	293255	3934938
1942	293406	3934787
1943	293548	3934513
1944	293683	3934157
1945	293819	3933794
1946	293950	3933381
1947	294089	3933073
1948	294222	3932677
1949	294350	3932219
1950	294494	3931980
1951	294631	3931634
1952	294768	3931306
1953	294894	3930822
1954	295034	3930524
1955	295168	3930152
1956	295296	3929690
1957	295432	3929345
1958	295565	3928957
1959	295713	3928771
1960	295837	3928253
1961	295966	3927821
1962	296103	3927479
1963	296243	3927192
1964	296373	3926765
1965	296502	3926321
1966	296639	3925984
1967	296772	3925601
1968	296917	3925379
1969	297047	3924944
1970	297187	3924649
1971	297330	3924396
1972	297534	3924946
1973	297690	3924873
1974	297832	3924607
1975	298006	3924758
1976	298155	3924583
1977	298345	3924943
1978	298503	3924887
1979	298701	3925364
1980	298842	3925084
1981	298976	3924713
1982	299136	3924680
1983	299299	3924690
1984	299436	3924348
1985	299569	3923971
1986	299703	3923599
1987	299839	3923257
1988	299977	3922928
1989	300113	3922595
1990	300246	3922210
1991	300372	3921736
1992	300504	3921335
1993	300636	3920933
1994	300767	3920534
1995	300904	3920204
1996	301035	3919797
1997	301173	3919474
1998	301483	3921390
1999	302191	3928483
2000	302894	3935512
2001	303599	3942546
2002	304345	3950107
2003	305088	3957620
2004	305363	3959068
2005	305484	3958508
2006	305603	3957919
2007	305715	3957251
2008	305824	3956542
2009	305934	3955839
2010	306043	3955126
2011	306146	3954336
2012	306281	3953962
2013	306444	3953952
2014	306583	3953636
2015	306741	3953558
2016	306890	3953367
2017	307049	3953301
2018	307209	3953254
2019	307378	3953317
2020	307561	3953555
2021	307711	3953374
2022	307874	3953359
2023	308044	3953445
2024	308217	3953557
2025	308363	3953328
2026	308517	3953197
2027	308670	3953046
2028	308823	3952908
2029	308960	3952561
2030	309106	3952332
2031	309251	3952089
2032	309394	3951821
2033	309536	3951538
2034	309688	3951386
2035	309841	3951237
2036	309991	3951055
2037	310141	3950877
2038	310300	3950810
2039	310440	3950504
2040	310578	3950179
2041	310715	3949831
2042	310871	3949722
2043	311034	3949712
2044	311226	3950060
2045	311424	3950491
2046	311604	3950694
2047	311759	3950577
2048	312266	3954922
2049	312535	3956245
2050	312741	3956768
2051	312918	3956929
2052	313094	3957063
2053	313319	3957828
2054	313560	3958794
2055	313802	3959770
2056	313997	3960149
2057	314193	3960550
2058	314370	3960701
2059	314561	3961035
2060	314729	3961067
2061	314902	3961176
2062	315095	3961530
2063	315262	3961560
2064	315439	3961701
2065	315634	3962089
2066	315812	3962252
2067	315966	3962104
2068	316150	3962344
2069	316311	3962294
2070	316485	3962412
2071	316710	3963162
2072	317136	3966427
2073	317397	3967618
2074	317566	3967666
2075	317757	3967990
2076	317965	3968516
2077	318131	3968532
2078	318294	3968496
2079	318478	3968733
2080	318646	3968762
2081	318835	3969051
2082	319027	3969388
2083	319202	3969503
2084	319368	3969506
2085	319548	3969698
2086	319710	3969644
2087	319881	3969716
2088	320071	3970022
2089	320245	3970125
2090	320407	3970077
2091	320591	3970305
2092	320750	3970224
2093	320894	3969955
2094	321046	3969788
2095	321198	3969620
2096	321346	3969407
2097	321492	3969163
2098	321643	3968983
2099	321935	3970541
2100	322115	3970707
2101	322297	3970908
2102	322456	3970835
2103	322624	3970859
2104	322798	3970963
2105	322951	3970798
2106	323129	3970952
2107	323295	3970947
2108	323463	3970982
2109	323632	3971017
2110	323802	3971066
2111	323981	3971224
2112	324139	3971134
2113	324298	3971049
2114	324459	3970991
2115	324606	3970750
2116	324761	3970615
2117	324906	3970360
2118	325050	3970090
2119	325209	3970007
2120	325357	3969786
2121	325516	3969705
2122	325686	3969752
2123	325837	3969569
2124	326006	3969603
2125	326161	3969478
2126	326313	3969300
2127	326481	3969325
2128	326706	3970040
2129	326887	3970223
2130	327189	3971869
2131	327448	3973006
2132	327596	3972782
2133	327750	3972627
2134	327902	3972456
2135	328044	3972164
2136	328220	3972283
2137	328391	3972335
2138	328566	3972448
2139	328737	3972499
2140	328894	3972382
2141	329049	3972251
2142	329204	3972113
2143	329383	3972265
2144	329538	3972129
2145	329695	3972010
2146	329846	3971827
2147	330000	3971680
2148	330151	3971491
2149	330286	3971124
2150	330434	3970898
2151	330564	3970458
2152	330705	3970157
2153	330856	3969969
2154	330996	3969651
2155	331130	3969264
2156	331269	3968935
2157	331421	3968768
2158	331575	3968619
2159	331720	3968364
2160	331865	3968100
2161	332007	3967816
2162	332160	3967654
2163	332316	3967528
2164	332498	3967707
2165	332647	3967502
2166	332793	3967259
2167	332938	3966999
2168	333090	3966837
2169	333234	3966561
2170	333375	3966266
2171	333534	3966176
2172	333672	3965836
2173	333820	3965621
2174	333951	3965198
2175	334079	3964735
2176	334218	3964414
2177	334375	3964300
2178	334526	3964120
2179	334652	3963641
2180	334785	3963235
2181	334914	3962799
2182	335052	3962457
2183	335193	3962162
2184	335323	3961725
2185	335466	3961449
2186	335603	3961099
2187	335750	3960876
2188	335899	3960671
2189	336047	3960453
2190	336185	3960119
2191	336318	3959717
2192	336459	3959418
2193	336600	3959122
2194	336754	3958973
2195	336897	3958695
2196	337050	3958545
2197	337203	3958385
2198	337354	3958196
2199	337500	3957965
2200	337644	3957701
2201	337781	3957347
2202	337924	3957081
2203	338085	3957008
2204	338235	3956813
2205	338378	3956548
2206	338518	3956236
2207	338657	3955914
2208	338790	3955526
2209	338930	3955215
2210	339067	3954872
2211	339205	3954536
2212	339345	3954221
2213	339489	3953966
2214	339627	3953628
2215	339770	3953359
2216	339907	3953010
2217	340047	3952712
2218	340185	3952373
2219	340322	3952031
2220	340462	3951719
2221	340611	3951522
2222	340749	3951191
2223	340894	3950943
2224	341032	3950608
2225	341174	3950326
2226	341303	3949897
2227	341446	3949624
2228	341584	3949292
2229	341718	3948914
2230	341858	3948609
2231	342003	3948365
2232	342150	3948137
2233	342298	3947926
2234	342468	3947968
2235	342616	3947753
2236	342779	3947714
2237	342921	3947426
2238	343063	3947145
2239	343210	3946923
2240	343344	3946545
2241	343486	3946258
2242	343623	3945925
2243	343774	3945745
2244	343912	3945423
2245	344058	3945185
2246	344186	3944741
2247	344330	3944485
2248	344486	3944365
2249	344635	3944159
2250	344785	3943967
2251	344927	3943690
2252	345073	3943455
2253	345218	3943209
2254	345355	3942866
2255	345522	3942880
2256	345665	3942612
2257	345806	3942312
2258	345944	3941991
2259	346089	3941746
2260	346235	3941513
2261	346378	3941245
2262	346526	3941036
2263	346669	3940763
2264	346817	3940546
2265	346952	3940193
2266	347102	3940000
2267	347244	3939721
2268	347395	3939546
2269	347552	3939441
2270	347698	3939199
2271	347846	3938997
2272	347985	3938682
2273	348138	3938524
2274	348278	3938227
2275	348419	3937935
2276	348562	3937669
2277	348703	3937379
2278	348853	3937190
2279	349007	3937044
2280	349148	3936761
2281	349296	3936553
2282	349429	3936170
2283	349572	3935903
2284	349721	3935704
2285	349886	3935690
2286	350036	3935505
2287	350190	3935358
2288	350332	3935079
2289	350462	3934665
2290	350616	3934526
2291	350757	3934237
2292	350902	3933996
2293	351043	3933708
2294	351188	3933465
2295	351335	3933247
2296	351476	3932951
2297	351630	3932814
2298	351779	3932621
2299	351924	3932368
2300	352066	3932095
2301	352213	3931878
2302	352362	3931680
2303	352500	3931365
2304	352650	3931172
2305	352785	3930814
2306	352938	3930671
2307	353080	3930396
2308	353243	3930353
2309	353399	3930235
2310	353544	3929989
2311	353713	3930017
2312	353853	3929716
2313	354009	3929602
2314	354142	3929223
2315	354283	3928934
2316	354429	3928702
2317	354579	3928525
2318	354730	3928344
2319	354866	3927999
2320	355004	3927691
2321	355140	3927345
2322	355290	3927164
2323	355436	3926927
2324	355597	3926867
2325	355745	3926662
2326	355885	3926365
2327	356022	3926039
2328	356159	3925703
2329	356294	3925359
2330	356438	3925102
2331	356587	3924912
2332	356747	3924836
2333	356895	3924629
2334	357033	3924304
2335	357175	3924037
2336	357321	3923805
2337	357466	3923573
2338	357614	3923364
2339	357769	3923228
2340	357912	3922968
2341	358062	3922788
2342	358208	3922563
2343	358356	3922355
2344	358500	3922106
2345	358649	3921909
2346	358787	3921591
2347	358929	3921323
2348	359072	3921057
2349	359215	3920800
2350	359352	3920470
2351	359481	3920060
2352	359629	3919853
